Specimen.ID,Treatment.Group,Bone.Group,BoneDensity,Position
redblue,Terrestrial,Radials,729.4161555,Ventral7
redblue,Terrestrial,Radials,730.4847436,Ventral7
redblue,Terrestrial,Radials,726.8145793,Ventral7
redblue,Terrestrial,Radials,683.8651762,Ventral7
redblue,Terrestrial,Radials,684.8068438,Ventral7
redblue,Terrestrial,Radials,743.0456075,Ventral6
redblue,Terrestrial,Radials,741.9364516,Ventral6
redblue,Terrestrial,Radials,757.5061367,Ventral6
redblue,Terrestrial,Radials,743.7208943,Ventral6
redblue,Terrestrial,Radials,704.2367813,Ventral6
redblue,Terrestrial,Radials,894.5004379,Ventral5
redblue,Terrestrial,Radials,926.035402,Ventral5
redblue,Terrestrial,Radials,911.6897211,Ventral5
redblue,Terrestrial,Radials,942.3260886,Ventral5
redblue,Terrestrial,Radials,919.2438141,Ventral5
redblue,Terrestrial,Radials,805.7904789,Ventral4
redblue,Terrestrial,Radials,843.6911397,Ventral4
redblue,Terrestrial,Radials,853.1840386,Ventral4
redblue,Terrestrial,Radials,784.7437741,Ventral4
redblue,Terrestrial,Radials,807.8400624,Ventral4
redblue,Terrestrial,Radials,955.2081255,Ventral3
redblue,Terrestrial,Radials,914.957226,Ventral3
redblue,Terrestrial,Radials,868.0925443,Ventral3
redblue,Terrestrial,Radials,956.3656865,Ventral3
redblue,Terrestrial,Radials,951.4444963,Ventral3
redblue,Terrestrial,Radials,1183.123609,Ventral2
redblue,Terrestrial,Radials,1151.305302,Ventral2
redblue,Terrestrial,Radials,1159.160799,Ventral2
redblue,Terrestrial,Radials,1206.059708,Ventral2
redblue,Terrestrial,Radials,1228.488313,Ventral2
redblue,Terrestrial,Radials,348.8142576,Ventral1
redblue,Terrestrial,Radials,350.3386128,Ventral1
redblue,Terrestrial,Radials,343.5149263,Ventral1
redblue,Terrestrial,Radials,483.2518551,Ventral1
redblue,Terrestrial,Radials,450.0631121,Ventral1
redblue,Terrestrial,Proximal_Fin_Rays,748.9268074,Dorsal1
redblue,Terrestrial,Proximal_Fin_Rays,763.7735724,Dorsal1
redblue,Terrestrial,Proximal_Fin_Rays,833.2791731,Dorsal1
redblue,Terrestrial,Proximal_Fin_Rays,724.6844218,Dorsal1
redblue,Terrestrial,Proximal_Fin_Rays,790.706437,Dorsal1
redblue,Terrestrial,Proximal_Fin_Rays,1003.494924,Dorsal2
redblue,Terrestrial,Proximal_Fin_Rays,1022.598986,Dorsal2
redblue,Terrestrial,Proximal_Fin_Rays,1055.793812,Dorsal2
redblue,Terrestrial,Proximal_Fin_Rays,889.0476324,Dorsal2
redblue,Terrestrial,Proximal_Fin_Rays,834.3356423,Dorsal2
redblue,Terrestrial,Proximal_Fin_Rays,884.4741691,Dorsal3
redblue,Terrestrial,Proximal_Fin_Rays,895.3998534,Dorsal3
redblue,Terrestrial,Proximal_Fin_Rays,892.0127275,Dorsal3
redblue,Terrestrial,Proximal_Fin_Rays,836.8877839,Dorsal3
redblue,Terrestrial,Proximal_Fin_Rays,899.5204273,Dorsal3
redblue,Terrestrial,Proximal_Fin_Rays,842.488402,Dorsal4
redblue,Terrestrial,Proximal_Fin_Rays,849.2224136,Dorsal4
redblue,Terrestrial,Proximal_Fin_Rays,869.9624974,Dorsal4
redblue,Terrestrial,Proximal_Fin_Rays,838.5540794,Dorsal4
redblue,Terrestrial,Proximal_Fin_Rays,845.7208838,Dorsal4
redblue,Terrestrial,Proximal_Fin_Rays,999.6198858,Dorsal5
redblue,Terrestrial,Proximal_Fin_Rays,1017.225866,Dorsal5
redblue,Terrestrial,Proximal_Fin_Rays,985.3558551,Dorsal5
redblue,Terrestrial,Proximal_Fin_Rays,976.4349754,Dorsal5
redblue,Terrestrial,Proximal_Fin_Rays,953.1600861,Dorsal5
redblue,Terrestrial,Proximal_Fin_Rays,1386.243661,Ventral5
redblue,Terrestrial,Proximal_Fin_Rays,1497.487879,Ventral5
redblue,Terrestrial,Proximal_Fin_Rays,1271.98758,Ventral5
redblue,Terrestrial,Proximal_Fin_Rays,1234.573288,Ventral5
redblue,Terrestrial,Proximal_Fin_Rays,1220.559401,Ventral5
redblue,Terrestrial,Proximal_Fin_Rays,1533.004518,Ventral4
redblue,Terrestrial,Proximal_Fin_Rays,1489.547924,Ventral4
redblue,Terrestrial,Proximal_Fin_Rays,1517.008099,Ventral4
redblue,Terrestrial,Proximal_Fin_Rays,1551.775803,Ventral4
redblue,Terrestrial,Proximal_Fin_Rays,1551.542877,Ventral4
redblue,Terrestrial,Proximal_Fin_Rays,1334.513072,Ventral3
redblue,Terrestrial,Proximal_Fin_Rays,1371.615175,Ventral3
redblue,Terrestrial,Proximal_Fin_Rays,1369.292005,Ventral3
redblue,Terrestrial,Proximal_Fin_Rays,1269.277145,Ventral3
redblue,Terrestrial,Proximal_Fin_Rays,1369.292005,Ventral3
redblue,Terrestrial,Proximal_Fin_Rays,1112.549326,Ventral2
redblue,Terrestrial,Proximal_Fin_Rays,1091.081643,Ventral2
redblue,Terrestrial,Proximal_Fin_Rays,1040.394586,Ventral2
redblue,Terrestrial,Proximal_Fin_Rays,1011.763211,Ventral2
redblue,Terrestrial,Proximal_Fin_Rays,1072.801991,Ventral2
redblue,Terrestrial,Proximal_Fin_Rays,1035.007241,Ventral1
redblue,Terrestrial,Proximal_Fin_Rays,973.3474285,Ventral1
redblue,Terrestrial,Proximal_Fin_Rays,984.1011795,Ventral1
redblue,Terrestrial,Proximal_Fin_Rays,1057.395302,Ventral1
redblue,Terrestrial,Proximal_Fin_Rays,1044.353615,Ventral1
redblue,Terrestrial,Distal_Fin_Rays,652.9749679,Proximal1
redblue,Terrestrial,Distal_Fin_Rays,619.654368,Mid-Proximal1
redblue,Terrestrial,Distal_Fin_Rays,569.6153422,Mid1
redblue,Terrestrial,Distal_Fin_Rays,442.0621423,Mid-Distal1
redblue,Terrestrial,Distal_Fin_Rays,429.094361,Distal1
redblue,Terrestrial,Distal_Fin_Rays,540.0612023,Proximal2
redblue,Terrestrial,Distal_Fin_Rays,527.9792203,Mid-Proximal2
redblue,Terrestrial,Distal_Fin_Rays,515.1733123,Mid2
redblue,Terrestrial,Distal_Fin_Rays,537.2321286,Mid-Distal2
redblue,Terrestrial,Distal_Fin_Rays,380.4727263,Distal2
redblue,Terrestrial,Distal_Fin_Rays,784.2141942,Proximal3
redblue,Terrestrial,Distal_Fin_Rays,593.6747986,Mid-Proximal3
redblue,Terrestrial,Distal_Fin_Rays,493.3182706,Mid3
redblue,Terrestrial,Distal_Fin_Rays,476.2186857,Mid-Distal3
redblue,Terrestrial,Distal_Fin_Rays,463.6085275,Distal3
redblue,Terrestrial,Distal_Fin_Rays,777.8610141,Proximal4
redblue,Terrestrial,Distal_Fin_Rays,539.8563048,Mid-Proximal4
redblue,Terrestrial,Distal_Fin_Rays,663.2221836,Mid4
redblue,Terrestrial,Distal_Fin_Rays,507.9864814,Mid-Distal4
redblue,Terrestrial,Distal_Fin_Rays,681.4940453,Distal4
redblue,Terrestrial,Distal_Fin_Rays,844.5822965,Proximal5
redblue,Terrestrial,Distal_Fin_Rays,582.1611627,Mid-Proximal5
redblue,Terrestrial,Distal_Fin_Rays,601.9768448,Mid5
redblue,Terrestrial,Distal_Fin_Rays,479.2503408,Mid-Distal5
redblue,Terrestrial,Distal_Fin_Rays,566.6285361,Distal5
redblue,Terrestrial,Distal_Fin_Rays,1142.273504,Proximal6
redblue,Terrestrial,Distal_Fin_Rays,932.9715037,Mid-Proximal6
redblue,Terrestrial,Distal_Fin_Rays,737.0856818,Mid6
redblue,Terrestrial,Distal_Fin_Rays,714.038173,Mid-Distal6
redblue,Terrestrial,Distal_Fin_Rays,596.1263163,Distal6
redblue,Terrestrial,Distal_Fin_Rays,1115.088132,Proximal7
redblue,Terrestrial,Distal_Fin_Rays,951.182467,Mid-Proximal7
redblue,Terrestrial,Distal_Fin_Rays,710.373413,Mid7
redblue,Terrestrial,Distal_Fin_Rays,846.6878888,Mid-Distal7
redblue,Terrestrial,Distal_Fin_Rays,645.3269889,Distal7
redblue,Terrestrial,Distal_Fin_Rays,832.6760613,Proximal8
redblue,Terrestrial,Distal_Fin_Rays,791.7943264,Mid-Proximal8
redblue,Terrestrial,Distal_Fin_Rays,751.372523,Mid8
redblue,Terrestrial,Distal_Fin_Rays,883.517926,Mid-Distal8
redblue,Terrestrial,Distal_Fin_Rays,646.8359967,Distal8
redblue,Terrestrial,Distal_Fin_Rays,982.4169163,Proximal9
redblue,Terrestrial,Distal_Fin_Rays,896.1719039,Mid-Proximal9
redblue,Terrestrial,Distal_Fin_Rays,702.3612367,Mid9
redblue,Terrestrial,Distal_Fin_Rays,560.2460181,Mid-Distal9
redblue,Terrestrial,Distal_Fin_Rays,477.4020987,Distal9
redblue,Terrestrial,Distal_Fin_Rays,709.7932054,Proximal10
redblue,Terrestrial,Distal_Fin_Rays,627.4879433,Mid-Proximal10
redblue,Terrestrial,Distal_Fin_Rays,568.613244,Mid10
redblue,Terrestrial,Distal_Fin_Rays,506.2838059,Mid-Distal10
redblue,Terrestrial,Distal_Fin_Rays,566.3087903,Distal10
redblue,Terrestrial,Prop_Metap,1103.556903,propterygium
redblue,Terrestrial,Prop_Metap,1123.694834,propterygium
redblue,Terrestrial,Prop_Metap,1127.602416,propterygium
redblue,Terrestrial,Prop_Metap,1065.044942,propterygium
redblue,Terrestrial,Prop_Metap,1029.219015,propterygium
redblue,Terrestrial,Prop_Metap,1036.904497,metapterygium
redblue,Terrestrial,Prop_Metap,993.2192362,metapterygium
redblue,Terrestrial,Prop_Metap,971.715922,metapterygium
redblue,Terrestrial,Prop_Metap,1056.17448,metapterygium
redblue,Terrestrial,Prop_Metap,1026.237894,metapterygium
redred,Terrestrial,Radials,317.8414983,Dorsal1
redred,Terrestrial,Radials,325.6024277,Dorsal1
redred,Terrestrial,Radials,335.0265051,Dorsal1
redred,Terrestrial,Radials,315.6004498,Dorsal1
redred,Terrestrial,Radials,306.9688211,Dorsal1
redred,Terrestrial,Radials,322.0564527,Dorsal2
redred,Terrestrial,Radials,316.2177965,Dorsal2
redred,Terrestrial,Radials,332.256623,Dorsal2
redred,Terrestrial,Radials,335.3292455,Dorsal2
redred,Terrestrial,Radials,361.8389127,Dorsal2
redred,Terrestrial,Radials,380.608496,Dorsal3
redred,Terrestrial,Radials,391.5469167,Dorsal3
redred,Terrestrial,Radials,397.4509956,Dorsal3
redred,Terrestrial,Radials,392.8983446,Dorsal3
redred,Terrestrial,Radials,401.6659499,Dorsal3
redred,Terrestrial,Radials,347.9250415,Dorsal4
redred,Terrestrial,Radials,348.5398225,Dorsal4
redred,Terrestrial,Radials,352.0299959,Dorsal4
redred,Terrestrial,Radials,350.5336117,Dorsal4
redred,Terrestrial,Radials,365.2748878,Dorsal4
redred,Terrestrial,Radials,469.961808,Dorsal5
redred,Terrestrial,Radials,474.4031763,Dorsal5
redred,Terrestrial,Radials,468.5760652,Dorsal5
redred,Terrestrial,Radials,414.2870812,Dorsal5
redred,Terrestrial,Radials,403.3954827,Dorsal5
redred,Terrestrial,Radials,469.9101754,Dorsal6
redred,Terrestrial,Radials,471.2625655,Dorsal6
redred,Terrestrial,Radials,449.9835081,Dorsal6
redred,Terrestrial,Radials,454.3607364,Dorsal6
redred,Terrestrial,Radials,442.3559897,Dorsal6
redred,Terrestrial,Radials,389.6932732,Dorsal7
redred,Terrestrial,Radials,389.7917279,Dorsal7
redred,Terrestrial,Radials,382.2190492,Dorsal7
redred,Terrestrial,Radials,388.3639735,Dorsal7
redred,Terrestrial,Radials,371.2479172,Dorsal7
redred,Terrestrial,Radials,378.3809168,Ventral7
redred,Terrestrial,Radials,372.2382374,Ventral7
redred,Terrestrial,Radials,362.3542769,Ventral7
redred,Terrestrial,Radials,381.9169502,Ventral7
redred,Terrestrial,Radials,376.0183231,Ventral7
redred,Terrestrial,Radials,475.2405228,Ventral6
redred,Terrestrial,Radials,476.4053036,Ventral6
redred,Terrestrial,Radials,478.6922122,Ventral6
redred,Terrestrial,Radials,446.1328685,Ventral6
redred,Terrestrial,Radials,442.0481181,Ventral6
redred,Terrestrial,Radials,548.3058248,Ventral5
redred,Terrestrial,Radials,531.0339085,Ventral5
redred,Terrestrial,Radials,515.2660731,Ventral5
redred,Terrestrial,Radials,532.1409634,Ventral5
redred,Terrestrial,Radials,506.5385552,Ventral5
redred,Terrestrial,Radials,596.6618669,Ventral4
redred,Terrestrial,Radials,591.8770295,Ventral4
redred,Terrestrial,Radials,583.7889865,Ventral4
redred,Terrestrial,Radials,586.4187229,Ventral4
redred,Terrestrial,Radials,584.154584,Ventral4
redred,Terrestrial,Radials,657.3411104,Ventral3
redred,Terrestrial,Radials,636.7021694,Ventral3
redred,Terrestrial,Radials,616.5202252,Ventral3
redred,Terrestrial,Radials,668.2888314,Ventral3
redred,Terrestrial,Radials,669.1499097,Ventral3
redred,Terrestrial,Radials,611.9682156,Ventral2
redred,Terrestrial,Radials,626.4054685,Ventral2
redred,Terrestrial,Radials,644.9890461,Ventral2
redred,Terrestrial,Radials,661.9242279,Ventral2
redred,Terrestrial,Radials,601.1320981,Ventral2
redred,Terrestrial,Radials,561.1754983,Ventral1
redred,Terrestrial,Radials,536.4771422,Ventral1
redred,Terrestrial,Radials,515.8840612,Ventral1
redred,Terrestrial,Radials,563.6897828,Ventral1
redred,Terrestrial,Radials,555.1120316,Ventral1
redred,Terrestrial,Proximal_Fin_Rays,547.5499359,Dorsal1
redred,Terrestrial,Proximal_Fin_Rays,517.0834775,Dorsal1
redred,Terrestrial,Proximal_Fin_Rays,532.0646369,Dorsal1
redred,Terrestrial,Proximal_Fin_Rays,574.8552588,Dorsal1
redred,Terrestrial,Proximal_Fin_Rays,574.8552588,Dorsal1
redred,Terrestrial,Proximal_Fin_Rays,630.5219681,Dorsal2
redred,Terrestrial,Proximal_Fin_Rays,599.8951599,Dorsal2
redred,Terrestrial,Proximal_Fin_Rays,591.0226858,Dorsal2
redred,Terrestrial,Proximal_Fin_Rays,624.5713877,Dorsal2
redred,Terrestrial,Proximal_Fin_Rays,637.5061632,Dorsal2
redred,Terrestrial,Proximal_Fin_Rays,656.9405567,Dorsal3
redred,Terrestrial,Proximal_Fin_Rays,633.6792553,Dorsal3
redred,Terrestrial,Proximal_Fin_Rays,604.1960617,Dorsal3
redred,Terrestrial,Proximal_Fin_Rays,662.6063558,Dorsal3
redred,Terrestrial,Proximal_Fin_Rays,657.0473496,Dorsal3
redred,Terrestrial,Proximal_Fin_Rays,721.4059792,Dorsal4
redred,Terrestrial,Proximal_Fin_Rays,719.7287205,Dorsal4
redred,Terrestrial,Proximal_Fin_Rays,731.8861202,Dorsal4
redred,Terrestrial,Proximal_Fin_Rays,747.1395535,Dorsal4
redred,Terrestrial,Proximal_Fin_Rays,754.2180342,Dorsal4
redred,Terrestrial,Proximal_Fin_Rays,658.9930339,Dorsal5
redred,Terrestrial,Proximal_Fin_Rays,661.5021872,Dorsal5
redred,Terrestrial,Proximal_Fin_Rays,661.6718373,Dorsal5
redred,Terrestrial,Proximal_Fin_Rays,664.0110199,Dorsal5
redred,Terrestrial,Proximal_Fin_Rays,669.2175773,Dorsal5
redred,Terrestrial,Proximal_Fin_Rays,835.490038,Ventral5
redred,Terrestrial,Proximal_Fin_Rays,829.637271,Ventral5
redred,Terrestrial,Proximal_Fin_Rays,785.1081367,Ventral5
redred,Terrestrial,Proximal_Fin_Rays,845.2393047,Ventral5
redred,Terrestrial,Proximal_Fin_Rays,858.163497,Ventral5
redred,Terrestrial,Proximal_Fin_Rays,964.8150228,Ventral4
redred,Terrestrial,Proximal_Fin_Rays,969.7788106,Ventral4
redred,Terrestrial,Proximal_Fin_Rays,968.6076158,Ventral4
redred,Terrestrial,Proximal_Fin_Rays,957.1878251,Ventral4
redred,Terrestrial,Proximal_Fin_Rays,971.8704132,Ventral4
redred,Terrestrial,Proximal_Fin_Rays,853.9681054,Ventral3
redred,Terrestrial,Proximal_Fin_Rays,824.1533085,Ventral3
redred,Terrestrial,Proximal_Fin_Rays,789.9109334,Ventral3
redred,Terrestrial,Proximal_Fin_Rays,862.306294,Ventral3
redred,Terrestrial,Proximal_Fin_Rays,875.785938,Ventral3
redred,Terrestrial,Proximal_Fin_Rays,803.5217435,Ventral2
redred,Terrestrial,Proximal_Fin_Rays,812.9503107,Ventral2
redred,Terrestrial,Proximal_Fin_Rays,790.6722742,Ventral2
redred,Terrestrial,Proximal_Fin_Rays,807.867864,Ventral2
redred,Terrestrial,Proximal_Fin_Rays,783.1137062,Ventral2
redred,Terrestrial,Proximal_Fin_Rays,661.1487763,Ventral1
redred,Terrestrial,Proximal_Fin_Rays,616.0372517,Ventral1
redred,Terrestrial,Proximal_Fin_Rays,608.6076049,Ventral1
redred,Terrestrial,Proximal_Fin_Rays,798.069851,Ventral1
redred,Terrestrial,Proximal_Fin_Rays,785.0090406,Ventral1
redred,Terrestrial,Distal_Fin_Rays,401.9523346,Proximal1
redred,Terrestrial,Distal_Fin_Rays,443.9533942,Mid-Proximal1
redred,Terrestrial,Distal_Fin_Rays,362.1855889,Mid1
redred,Terrestrial,Distal_Fin_Rays,503.8812386,Mid-Distal1
redred,Terrestrial,Distal_Fin_Rays,411.4129717,Distal1
redred,Terrestrial,Distal_Fin_Rays,490.4333439,Proximal2
redred,Terrestrial,Distal_Fin_Rays,424.3246568,Mid-Proximal2
redred,Terrestrial,Distal_Fin_Rays,398.0917533,Mid2
redred,Terrestrial,Distal_Fin_Rays,324.9738566,Mid-Distal2
redred,Terrestrial,Distal_Fin_Rays,322.6859859,Distal2
redred,Terrestrial,Distal_Fin_Rays,476.048365,Proximal3
redred,Terrestrial,Distal_Fin_Rays,460.3565354,Mid-Proximal3
redred,Terrestrial,Distal_Fin_Rays,436.1334561,Mid3
redred,Terrestrial,Distal_Fin_Rays,453.9457512,Mid-Distal3
redred,Terrestrial,Distal_Fin_Rays,374.3035426,Distal3
redred,Terrestrial,Distal_Fin_Rays,412.7451577,Proximal4
redred,Terrestrial,Distal_Fin_Rays,390.8881997,Mid-Proximal4
redred,Terrestrial,Distal_Fin_Rays,462.0193627,Mid4
redred,Terrestrial,Distal_Fin_Rays,389.8860136,Mid-Distal4
redred,Terrestrial,Distal_Fin_Rays,322.0660737,Distal4
redred,Terrestrial,Distal_Fin_Rays,601.4755674,Proximal5
redred,Terrestrial,Distal_Fin_Rays,442.7793131,Mid-Proximal5
redred,Terrestrial,Distal_Fin_Rays,409.4531767,Mid5
redred,Terrestrial,Distal_Fin_Rays,412.1345458,Mid-Distal5
redred,Terrestrial,Distal_Fin_Rays,330.2176151,Distal5
redred,Terrestrial,Distal_Fin_Rays,781.1795671,Proximal6
redred,Terrestrial,Distal_Fin_Rays,676.2752126,Mid-Proximal6
redred,Terrestrial,Distal_Fin_Rays,552.5666392,Mid6
redred,Terrestrial,Distal_Fin_Rays,479.4333489,Mid-Distal6
redred,Terrestrial,Distal_Fin_Rays,485.3464074,Distal6
redred,Terrestrial,Distal_Fin_Rays,698.9707999,Proximal7
redred,Terrestrial,Distal_Fin_Rays,679.3010129,Mid-Proximal7
redred,Terrestrial,Distal_Fin_Rays,569.4261359,Mid7
redred,Terrestrial,Distal_Fin_Rays,393.8998893,Mid-Distal7
redred,Terrestrial,Distal_Fin_Rays,372.5166046,Distal7
redred,Terrestrial,Distal_Fin_Rays,613.8231419,Proximal8
redred,Terrestrial,Distal_Fin_Rays,529.5105856,Mid-Proximal8
redred,Terrestrial,Distal_Fin_Rays,326.9301239,Mid8
redred,Terrestrial,Distal_Fin_Rays,359.2101384,Mid-Distal8
redred,Terrestrial,Distal_Fin_Rays,343.6029735,Distal8
redred,Terrestrial,Distal_Fin_Rays,593.4577576,Proximal9
redred,Terrestrial,Distal_Fin_Rays,467.4953077,Mid-Proximal9
redred,Terrestrial,Distal_Fin_Rays,496.4814169,Mid9
redred,Terrestrial,Distal_Fin_Rays,462.9862719,Mid-Distal9
redred,Terrestrial,Distal_Fin_Rays,430.8473652,Distal9
redred,Terrestrial,Distal_Fin_Rays,563.6577129,Proximal10
redred,Terrestrial,Distal_Fin_Rays,594.3865035,Mid-Proximal10
redred,Terrestrial,Distal_Fin_Rays,513.0609429,Mid10
redred,Terrestrial,Distal_Fin_Rays,384.3574739,Mid-Distal10
redred,Terrestrial,Distal_Fin_Rays,440.8230458,Distal10
redred,Terrestrial,Prop_Metap,925.0123587,propterygium
redred,Terrestrial,Prop_Metap,933.2892937,propterygium
redred,Terrestrial,Prop_Metap,940.593547,propterygium
redred,Terrestrial,Prop_Metap,920.0145767,propterygium
redred,Terrestrial,Prop_Metap,914.2278738,propterygium
redred,Terrestrial,Prop_Metap,952.6220254,metapterygium
redred,Terrestrial,Prop_Metap,938.1398746,metapterygium
redred,Terrestrial,Prop_Metap,916.763966,metapterygium
redred,Terrestrial,Prop_Metap,975.0058928,metapterygium
redred,Terrestrial,Prop_Metap,978.9748706,metapterygium
